name1,name2,desc1,desc2
PheCode:356,RXNORM:342369,hereditary and idiopathic peripheral neuropathy,lenalidomide
PheCode:356,RXNORM:72625,hereditary and idiopathic peripheral neuropathy,duloxetine
PheCode:356,RXNORM:746741,hereditary and idiopathic peripheral neuropathy,pramipexole
PheCode:356,RXNORM:7531,hereditary and idiopathic peripheral neuropathy,nortriptyline
PheCode:357,RXNORM:187832,inflammatory and toxic neuropathy,pregabalin
PheCode:357,RXNORM:25480,inflammatory and toxic neuropathy,gabapentin
PheCode:358,RXNORM:10763,myoneural disorders,triamterene
PheCode:358,RXNORM:1256,myoneural disorders,azathioprine
PheCode:358,RXNORM:214336,myoneural disorders,caffeine / ergotamine
PheCode:358,RXNORM:475969,myoneural disorders,etravirine
PheCode:358,RXNORM:68149,myoneural disorders,mycophenolate mofetil
PheCode:358,RXNORM:719872,myoneural disorders,raltegravir
PheCode:358.1,RXNORM:10763,myasthenia gravis,triamterene
PheCode:358.1,RXNORM:1256,myasthenia gravis,azathioprine
PheCode:358.1,RXNORM:214336,myasthenia gravis,caffeine / ergotamine
PheCode:358.1,RXNORM:475969,myasthenia gravis,etravirine
PheCode:358.1,RXNORM:5552,myasthenia gravis,hydroxyurea
PheCode:358.1,RXNORM:68149,myasthenia gravis,mycophenolate mofetil
PheCode:358.1,RXNORM:719872,myasthenia gravis,raltegravir
PheCode:359,RXNORM:1256,muscular dystrophies and other myopathies,azathioprine
PheCode:359,RXNORM:2635,muscular dystrophies and other myopathies,coal tar
PheCode:359,RXNORM:68149,muscular dystrophies and other myopathies,mycophenolate mofetil
PheCode:359.1,RXNORM:2635,muscular dystrophies,coal tar
PheCode:359.1,RXNORM:35623,muscular dystrophies,riluzole
PheCode:359.1,RXNORM:5021,muscular dystrophies,griseofulvin
PheCode:359.2,RXNORM:1256,myopathy,azathioprine
PheCode:359.2,RXNORM:337623,myopathy,dornase alfa
PheCode:359.2,RXNORM:68149,myopathy,mycophenolate mofetil
PheCode:360,RXNORM:10391,disorders of the globe,tetracaine
PheCode:360,RXNORM:10869,disorders of the globe,tropicamide
PheCode:360,RXNORM:14845,disorders of the globe,apraclonidine
PheCode:360,RXNORM:167,disorders of the globe,acetazolamide
PheCode:360,RXNORM:1815,disorders of the globe,bupivacaine
PheCode:360,RXNORM:194881,disorders of the globe,brinzolamide
PheCode:360,RXNORM:19737,disorders of the globe,bromfenac
PheCode:360,RXNORM:216525,disorders of the globe,dexamethasone / neomycin / polymyxin B
PheCode:360,RXNORM:219314,disorders of the globe,polymyxin B / trimethoprim
PheCode:360,RXNORM:228476,disorders of the globe,gatifloxacin
PheCode:360,RXNORM:23043,disorders of the globe,difluprednate
PheCode:360,RXNORM:253337,disorders of the globe,bevacizumab
PheCode:360,RXNORM:283810,disorders of the globe,bimatoprost
PheCode:360,RXNORM:298665,disorders of the globe,nepafenac
PheCode:360,RXNORM:4053,disorders of the globe,erythromycin
PheCode:360,RXNORM:4491,disorders of the globe,fluorometholone
PheCode:360,RXNORM:4502,disorders of the globe,flurbiprofen
PheCode:360,RXNORM:465397,disorders of the globe,ciprofloxacin / dexamethasone
PheCode:360,RXNORM:60207,disorders of the globe,dorzolamide
PheCode:360,RXNORM:645555,disorders of the globe,bacitracin / polymyxin B
PheCode:360,RXNORM:6826,disorders of the globe,methazolamide
PheCode:360,RXNORM:689953,disorders of the globe,polyethylene glycol 400 / propylene glycol
PheCode:360,RXNORM:7623,disorders of the globe,ofloxacin
PheCode:360,RXNORM:8163,disorders of the globe,phenylephrine
PheCode:360,RXNORM:8611,disorders of the globe,povidone-iodine
PheCode:360.2,RXNORM:10391,progressive myopia,tetracaine
PheCode:360.2,RXNORM:10600,progressive myopia,timolol
PheCode:360.2,RXNORM:10811,progressive myopia,trihexyphenidyl
PheCode:360.2,RXNORM:1244607,progressive myopia,tafluprost
PheCode:360.2,RXNORM:134615,progressive myopia,brimonidine
PheCode:360.2,RXNORM:139462,progressive myopia,moxifloxacin
PheCode:360.2,RXNORM:19737,progressive myopia,bromfenac
PheCode:360.2,RXNORM:228476,progressive myopia,gatifloxacin
PheCode:360.2,RXNORM:23043,progressive myopia,difluprednate
PheCode:360.2,RXNORM:253337,progressive myopia,bevacizumab
PheCode:360.2,RXNORM:283809,progressive myopia,travoprost
PheCode:360.2,RXNORM:283810,progressive myopia,bimatoprost
PheCode:360.2,RXNORM:298665,progressive myopia,nepafenac
PheCode:360.2,RXNORM:43611,progressive myopia,latanoprost
PheCode:360.2,RXNORM:4419,progressive myopia,fish oils
PheCode:360.2,RXNORM:4491,progressive myopia,fluorometholone
PheCode:360.2,RXNORM:465397,progressive myopia,ciprofloxacin / dexamethasone
PheCode:360.2,RXNORM:597142,progressive myopia,brimonidine / timolol
PheCode:360.2,RXNORM:60207,progressive myopia,dorzolamide
PheCode:360.2,RXNORM:662263,progressive myopia,dorzolamide / timolol
PheCode:360.2,RXNORM:6826,progressive myopia,methazolamide
PheCode:360.2,RXNORM:689953,progressive myopia,polyethylene glycol 400 / propylene glycol
PheCode:360.2,RXNORM:7623,progressive myopia,ofloxacin
PheCode:360.2,RXNORM:8611,progressive myopia,povidone-iodine
PheCode:360.3,RXNORM:10391,hypotony of eye,tetracaine
PheCode:360.3,RXNORM:10869,hypotony of eye,tropicamide
PheCode:360.3,RXNORM:1421450,hypotony of eye,brimonidine / brinzolamide
PheCode:360.3,RXNORM:1813,hypotony of eye,levobunolol
PheCode:360.3,RXNORM:1815,hypotony of eye,bupivacaine
PheCode:360.3,RXNORM:194881,hypotony of eye,brinzolamide
PheCode:360.3,RXNORM:19737,hypotony of eye,bromfenac
PheCode:360.3,RXNORM:216525,hypotony of eye,dexamethasone / neomycin / polymyxin B
PheCode:360.3,RXNORM:219314,hypotony of eye,polymyxin B / trimethoprim
PheCode:360.3,RXNORM:228476,hypotony of eye,gatifloxacin
PheCode:360.3,RXNORM:23043,hypotony of eye,difluprednate
PheCode:360.3,RXNORM:283809,hypotony of eye,travoprost
PheCode:360.3,RXNORM:283810,hypotony of eye,bimatoprost
PheCode:360.3,RXNORM:298665,hypotony of eye,nepafenac
PheCode:360.3,RXNORM:3001,hypotony of eye,cyclopentolate
PheCode:360.3,RXNORM:4491,hypotony of eye,fluorometholone
PheCode:360.3,RXNORM:4502,hypotony of eye,flurbiprofen
PheCode:360.3,RXNORM:7623,hypotony of eye,ofloxacin
PheCode:360.3,RXNORM:8163,hypotony of eye,phenylephrine
PheCode:360.3,RXNORM:8328,hypotony of eye,pilocarpine
PheCode:360.3,RXNORM:8611,hypotony of eye,povidone-iodine
PheCode:360.3,RXNORM:883815,hypotony of eye,dexamethasone / tobramycin
PheCode:361,RXNORM:10391,retinal detachments and defects,tetracaine
PheCode:361,RXNORM:10600,retinal detachments and defects,timolol
PheCode:361,RXNORM:10869,retinal detachments and defects,tropicamide
PheCode:361,RXNORM:11295,retinal detachments and defects,water
PheCode:361,RXNORM:136411,retinal detachments and defects,sildenafil
PheCode:361,RXNORM:1815,retinal detachments and defects,bupivacaine
PheCode:361,RXNORM:1901,retinal detachments and defects,calcium chloride
PheCode:361,RXNORM:19737,retinal detachments and defects,bromfenac
PheCode:361,RXNORM:23043,retinal detachments and defects,difluprednate
PheCode:361,RXNORM:253337,retinal detachments and defects,bevacizumab
PheCode:361,RXNORM:298665,retinal detachments and defects,nepafenac
PheCode:361,RXNORM:306674,retinal detachments and defects,vardenafil
PheCode:361,RXNORM:36676,retinal detachments and defects,sodium bicarbonate
PheCode:361,RXNORM:3992,retinal detachments and defects,epinephrine
PheCode:361,RXNORM:4053,retinal detachments and defects,erythromycin
PheCode:361,RXNORM:43611,retinal detachments and defects,latanoprost
PheCode:361,RXNORM:4419,retinal detachments and defects,fish oils
PheCode:361,RXNORM:4502,retinal detachments and defects,flurbiprofen
PheCode:361,RXNORM:5509,retinal detachments and defects,hydroquinone
PheCode:361,RXNORM:597142,retinal detachments and defects,brimonidine / timolol
PheCode:361,RXNORM:598,retinal detachments and defects,alprostadil
PheCode:361,RXNORM:60207,retinal detachments and defects,dorzolamide
PheCode:361,RXNORM:645555,retinal detachments and defects,bacitracin / polymyxin B
PheCode:361,RXNORM:7623,retinal detachments and defects,ofloxacin
PheCode:361,RXNORM:8163,retinal detachments and defects,phenylephrine
PheCode:361,RXNORM:8611,retinal detachments and defects,povidone-iodine
PheCode:361.1,RXNORM:10391,retinal detachment with retinal defect,tetracaine
PheCode:361.1,RXNORM:10600,retinal detachment with retinal defect,timolol
PheCode:361.1,RXNORM:10869,retinal detachment with retinal defect,tropicamide
PheCode:361.1,RXNORM:11295,retinal detachment with retinal defect,water
PheCode:361.1,RXNORM:1815,retinal detachment with retinal defect,bupivacaine
PheCode:361.1,RXNORM:1901,retinal detachment with retinal defect,calcium chloride
PheCode:361.1,RXNORM:194881,retinal detachment with retinal defect,brinzolamide
PheCode:361.1,RXNORM:19737,retinal detachment with retinal defect,bromfenac
PheCode:361.1,RXNORM:216525,retinal detachment with retinal defect,dexamethasone / neomycin / polymyxin B
PheCode:361.1,RXNORM:23043,retinal detachment with retinal defect,difluprednate
PheCode:361.1,RXNORM:253337,retinal detachment with retinal defect,bevacizumab
PheCode:361.1,RXNORM:283809,retinal detachment with retinal defect,travoprost
PheCode:361.1,RXNORM:298665,retinal detachment with retinal defect,nepafenac
PheCode:361.1,RXNORM:306674,retinal detachment with retinal defect,vardenafil
PheCode:361.1,RXNORM:36676,retinal detachment with retinal defect,sodium bicarbonate
PheCode:361.1,RXNORM:3992,retinal detachment with retinal defect,epinephrine
PheCode:361.1,RXNORM:4053,retinal detachment with retinal defect,erythromycin
PheCode:361.1,RXNORM:43611,retinal detachment with retinal defect,latanoprost
PheCode:361.1,RXNORM:4419,retinal detachment with retinal defect,fish oils
PheCode:361.1,RXNORM:4502,retinal detachment with retinal defect,flurbiprofen
PheCode:361.1,RXNORM:5509,retinal detachment with retinal defect,hydroquinone
PheCode:361.1,RXNORM:597142,retinal detachment with retinal defect,brimonidine / timolol
PheCode:361.1,RXNORM:60207,retinal detachment with retinal defect,dorzolamide
PheCode:361.1,RXNORM:645555,retinal detachment with retinal defect,bacitracin / polymyxin B
PheCode:361.1,RXNORM:7623,retinal detachment with retinal defect,ofloxacin
PheCode:361.1,RXNORM:8163,retinal detachment with retinal defect,phenylephrine
PheCode:361.1,RXNORM:8611,retinal detachment with retinal defect,povidone-iodine
PheCode:361.2,RXNORM:1244607,retinoschisis and retinal cysts,tafluprost
PheCode:361.2,RXNORM:134615,retinoschisis and retinal cysts,brimonidine
PheCode:361.2,RXNORM:19737,retinoschisis and retinal cysts,bromfenac
PheCode:361.2,RXNORM:253337,retinoschisis and retinal cysts,bevacizumab
PheCode:361.2,RXNORM:298665,retinoschisis and retinal cysts,nepafenac
PheCode:361.2,RXNORM:597142,retinoschisis and retinal cysts,brimonidine / timolol
PheCode:361.2,RXNORM:598,retinoschisis and retinal cysts,alprostadil
PheCode:361.2,RXNORM:60207,retinoschisis and retinal cysts,dorzolamide
PheCode:361.2,RXNORM:662263,retinoschisis and retinal cysts,dorzolamide / timolol
PheCode:361.2,RXNORM:6826,retinoschisis and retinal cysts,methazolamide
PheCode:361.2,RXNORM:8638,retinoschisis and retinal cysts,prednisolone
PheCode:361.2,RXNORM:883815,retinoschisis and retinal cysts,dexamethasone / tobramycin
PheCode:362,RXNORM:10391,other retinal disorders,tetracaine
PheCode:362,RXNORM:10600,other retinal disorders,timolol
PheCode:362,RXNORM:10869,other retinal disorders,tropicamide
PheCode:362,RXNORM:134615,other retinal disorders,brimonidine
PheCode:362,RXNORM:139462,other retinal disorders,moxifloxacin
PheCode:362,RXNORM:19737,other retinal disorders,bromfenac
PheCode:362,RXNORM:228476,other retinal disorders,gatifloxacin
PheCode:362,RXNORM:23043,other retinal disorders,difluprednate
PheCode:362,RXNORM:2396,other retinal disorders,chlorothiazide
PheCode:362,RXNORM:2418,other retinal disorders,cholecalciferol
PheCode:362,RXNORM:253337,other retinal disorders,bevacizumab
PheCode:362,RXNORM:27334,other retinal disorders,hypromellose
PheCode:362,RXNORM:283809,other retinal disorders,travoprost
PheCode:362,RXNORM:38866,other retinal disorders,trolamine salicylate
PheCode:362,RXNORM:4053,other retinal disorders,erythromycin
PheCode:362,RXNORM:43611,other retinal disorders,latanoprost
PheCode:362,RXNORM:4502,other retinal disorders,flurbiprofen
PheCode:362,RXNORM:597142,other retinal disorders,brimonidine / timolol
PheCode:362,RXNORM:598,other retinal disorders,alprostadil
PheCode:362,RXNORM:60207,other retinal disorders,dorzolamide
PheCode:362,RXNORM:662263,other retinal disorders,dorzolamide / timolol
PheCode:362,RXNORM:689953,other retinal disorders,polyethylene glycol 400 / propylene glycol
PheCode:362,RXNORM:7623,other retinal disorders,ofloxacin
PheCode:362,RXNORM:797541,other retinal disorders,isopropyl alcohol
PheCode:362,RXNORM:8611,other retinal disorders,povidone-iodine
PheCode:362,RXNORM:883815,other retinal disorders,dexamethasone / tobramycin
PheCode:362.2,RXNORM:10391,degeneration of macula and posterior pole of retina,tetracaine
PheCode:362.2,RXNORM:10582,degeneration of macula and posterior pole of retina,levothyroxine
PheCode:362.2,RXNORM:10600,degeneration of macula and posterior pole of retina,timolol
PheCode:362.2,RXNORM:10869,degeneration of macula and posterior pole of retina,tropicamide
PheCode:362.2,RXNORM:11248,degeneration of macula and posterior pole of retina,vitamin B12
PheCode:362.2,RXNORM:1151,degeneration of macula and posterior pole of retina,ascorbic acid
PheCode:362.2,RXNORM:1191,degeneration of macula and posterior pole of retina,aspirin
PheCode:362.2,RXNORM:1202,degeneration of macula and posterior pole of retina,atenolol
PheCode:362.2,RXNORM:1223,degeneration of macula and posterior pole of retina,atropine
PheCode:362.2,RXNORM:134615,degeneration of macula and posterior pole of retina,brimonidine
PheCode:362.2,RXNORM:135447,degeneration of macula and posterior pole of retina,donepezil
PheCode:362.2,RXNORM:139462,degeneration of macula and posterior pole of retina,moxifloxacin
PheCode:362.2,RXNORM:17767,degeneration of macula and posterior pole of retina,amlodipine
PheCode:362.2,RXNORM:194881,degeneration of macula and posterior pole of retina,brinzolamide
PheCode:362.2,RXNORM:19737,degeneration of macula and posterior pole of retina,bromfenac
PheCode:362.2,RXNORM:214619,degeneration of macula and posterior pole of retina,hydrochlorothiazide / losartan
PheCode:362.2,RXNORM:215830,degeneration of macula and posterior pole of retina,CALCIUM CARBONATE/VITAMIN D
PheCode:362.2,RXNORM:219314,degeneration of macula and posterior pole of retina,polymyxin B / trimethoprim
PheCode:362.2,RXNORM:228476,degeneration of macula and posterior pole of retina,gatifloxacin
PheCode:362.2,RXNORM:23043,degeneration of macula and posterior pole of retina,difluprednate
PheCode:362.2,RXNORM:2418,degeneration of macula and posterior pole of retina,cholecalciferol
PheCode:362.2,RXNORM:25025,degeneration of macula and posterior pole of retina,finasteride
PheCode:362.2,RXNORM:253337,degeneration of macula and posterior pole of retina,bevacizumab
PheCode:362.2,RXNORM:258337,degeneration of macula and posterior pole of retina,hydrochlorothiazide / triamterene
PheCode:362.2,RXNORM:283809,degeneration of macula and posterior pole of retina,travoprost
PheCode:362.2,RXNORM:283810,degeneration of macula and posterior pole of retina,bimatoprost
PheCode:362.2,RXNORM:29046,degeneration of macula and posterior pole of retina,lisinopril
PheCode:362.2,RXNORM:301542,degeneration of macula and posterior pole of retina,rosuvastatin
PheCode:362.2,RXNORM:3355,degeneration of macula and posterior pole of retina,diclofenac
PheCode:362.2,RXNORM:36567,degeneration of macula and posterior pole of retina,simvastatin
PheCode:362.2,RXNORM:37798,degeneration of macula and posterior pole of retina,terazosin
PheCode:362.2,RXNORM:38866,degeneration of macula and posterior pole of retina,trolamine salicylate
